,Scaled_deg_tag_protein,Scaled_no_deg_tag_protein,Time_model
447,0.5922924279795423,9.289296513967495,447.4474474474475
448,0.5948134739830755,9.301896801802387,448.4484484484485
449,0.597315858325731,9.314361858241973,449.4494494494495
450,0.59979917430581,9.326692335398574,450.4504504504505
451,0.6022630206692628,9.338888893038334,451.4514514514515
452,0.6047070017272823,9.35095219938176,452.4524524524525
453,0.6071307274180858,9.362882930052226,453.4534534534535
454,0.6095338134408854,9.374681767814693,454.4544544544545
455,0.6119158813123202,9.386349403152696,455.4554554554555
456,0.614276558482848,9.397886532782762,456.4564564564565
457,0.6166154783956791,9.40929386000127,457.4574574574575
458,0.6189322805929123,9.42057209441631,458.4584584584585
459,0.6212266107491935,9.431721951656742,459.4594594594595
460,0.6234981207871789,9.442744153161629,460.4604604604605
461,0.6257464688944996,9.45363942605177,461.4614614614615
462,0.6279713195947741,9.464408502270858,462.4624624624625
463,0.6301723437769463,9.475052118691584,463.4634634634635
464,0.6323492187247836,9.485571017229793,464.4644644644645
465,0.6345016281041411,9.495965944194452,465.4654654654655
466,0.6366292619348985,9.506237650473258,466.4664664664665
467,0.6387318165190177,9.5163868909385,467.4674674674675
468,0.6408089942724157,9.526414424182857,468.46846846846853
469,0.6428605034469704,9.536321012530767,469.4694694694695
470,0.6448860576118322,9.54610742181055,470.4704704704705
471,0.6468853746753703,9.555774421122223,471.4714714714715
472,0.6488581748829244,9.565322782624863,472.47247247247253
473,0.65080417615485,9.57475328110361,473.4734734734735
474,0.6527230806692514,9.584066694039617,474.4744744744745
475,0.654614518251388,9.593263801867788,475.4754754754755
476,0.6564776082698982,9.602345387361794,476.47647647647653
477,0.6583094827057556,9.611312235165386,477.4774774774775
478,0.6601065971283431,9.62016513166039,478.4784784784785
479,0.6618657309331123,9.628904864933306,479.4794794794795
480,0.6635837309938559,9.637532224696283,480.48048048048054
481,0.665257533625539,9.646048002136132,481.4814814814815
482,0.6668842015291836,9.654452989696175,482.4824824824825
483,0.6684609503696878,9.662747980883749,483.48348348348355
484,0.6699851655813672,9.67093377011196,484.48448448448454
485,0.6714544120396053,9.679011152506105,485.4854854854855
486,0.6728664379792383,9.686980923770037,486.4864864864865
487,0.674219174935921,9.694843880235117,487.48748748748756
488,0.675510734728741,9.702600818373053,488.48848848848854
489,0.6767394043773081,9.710252534996036,489.48948948948953
490,0.677903639620229,9.71779982682417,490.4904904904905
491,0.6790020573305124,9.725243490436839,491.49149149149156
492,0.6800334285180244,9.732584322304396,492.49249249249254
493,0.6809966687144593,9.739823118166303,493.49349349349353
494,0.6818908303035849,9.746960673705251,494.4944944944945
495,0.6827150954372627,9.753997783388703,495.49549549549556
496,0.6834687665661799,9.760935241504416,496.49649649649655
497,0.6841512597869333,9.767773841178414,497.49749749749753
498,0.6847620970723218,9.774514374396668,498.4984984984985
499,0.6853008995194383,9.78115763202627,499.49949949949956
500,0.6857673804596665,9.787704403786536,500.50050050050055
501,0.6861613392814911,9.794155477601302,501.50150150150154
502,0.6864826555527553,9.800511640472573,502.5025025025025
503,0.6867312837965438,9.806773677337077,503.50350350350357
504,0.6869072470332729,9.812942371734676,504.50450450450455
505,0.6870106309140956,9.819018505359107,505.50550550550554
506,0.6870415839140294,9.825002857979653,506.5065065065065
507,0.687000309296901,9.830896207341222,507.50750750750757
508,0.6868870604141336,9.836699329126402,508.50850850850856
509,0.6867021386397475,9.842412996729523,509.50950950950954
510,0.6864458892854246,9.848037981255827,510.5105105105105
